"gene_symbol","gene_id","gene_id_clean","biotype","chromosome","start","end","strand","width","detected_in_data","pct_expressing","mean_expression","mean_MBC","mean_prePB","mean_PB","mean_PC"
"AC005076.5","ENSG00000224046.1","ENSG00000224046","antisense","chr7",86780739,86781736,"-",998,TRUE,1.81818181818182,0.00888074569396147,0.00626580825568016,0.0153139525985704,0.00744806258467404,0.00245671788398006
"AC005082.12","ENSG00000226816.2","ENSG00000226816","lincRNA","chr7",23245632,23247664,"+",2033,FALSE,NA,NA,NA,NA,NA,NA
"AC005104.3","ENSG00000223374.1","ENSG00000223374","antisense","chr2",242290755,242292519,"-",1765,TRUE,0.0505050505050505,0.000278641553607861,0,0.000508548011501396,0.000376292916642755,0
"AC005150.1","ENSG00000248431.1","ENSG00000248431","lincRNA","chr4",163661820,163663200,"+",1381,FALSE,NA,NA,NA,NA,NA,NA
"AC005152.3","ENSG00000228639.2","ENSG00000228639","lincRNA","chr17",70017992,70030233,"-",12242,FALSE,NA,NA,NA,NA,NA,NA
"AC005162.4","ENSG00000229452.1","ENSG00000229452","antisense","chr7",29119900,29122143,"+",2244,FALSE,NA,NA,NA,NA,NA,NA
"AC005162.5","ENSG00000233517.1","ENSG00000233517","antisense","chr7",29026644,29028515,"+",1872,FALSE,NA,NA,NA,NA,NA,NA
"AC005197.2","ENSG00000269694.1","ENSG00000269694","antisense","chr19",18992489,18994185,"+",1697,FALSE,NA,NA,NA,NA,NA,NA
"AC005220.3","ENSG00000236352.1","ENSG00000236352","antisense","chr20",52556699,52559047,"+",2349,TRUE,0.23989898989899,0.00113438202047607,0,0.00126755289954088,0.0027126237295955,0
"AC005224.2","ENSG00000231595.1","ENSG00000231595","antisense","chr17",14113805,14121239,"+",7435,TRUE,0.707070707070707,0.00378952587503987,0.00227670290190021,0.00690599938975714,0.00186933780271047,0.00198923328442859
"AC005235.1","ENSG00000236653.1","ENSG00000236653","lincRNA","chr2",199164087,199239821,"-",75735,FALSE,NA,NA,NA,NA,NA,NA
"AC005237.4","ENSG00000225521.1","ENSG00000225521","antisense","chr2",241955016,242003533,"-",48518,FALSE,NA,NA,NA,NA,NA,NA
"AC005253.2","ENSG00000268030.1","ENSG00000268030","antisense","chr19",18668585,18672370,"-",3786,TRUE,0.101010101010101,0.000774754155063237,0,0.000479704989425337,0.00074938016590911,0.00161581839307897
"AC005253.4","ENSG00000268983.1","ENSG00000268983","antisense","chr19",18679316,18680185,"-",870,TRUE,0.151515151515152,0.000484166681091791,0,0.00105498024910458,0,0.00038860696309461
"AC005256.1","ENSG00000267073.1","ENSG00000267073","lincRNA","chr19",1748055,1748744,"+",690,FALSE,NA,NA,NA,NA,NA,NA
"AC005262.2","ENSG00000267688.1","ENSG00000267688","antisense","chr19",3121114,3122126,"-",1013,FALSE,NA,NA,NA,NA,NA,NA
"AC005262.3","ENSG00000267139.1","ENSG00000267139","antisense","chr19",3118663,3119302,"-",640,FALSE,NA,NA,NA,NA,NA,NA
"AC005264.2","ENSG00000267551.3","ENSG00000267551","antisense","chr19",3141574,3155173,"-",13600,FALSE,NA,NA,NA,NA,NA,NA
"AC005276.1","ENSG00000197462.3","ENSG00000197462","lincRNA","chr7",125557925,125573886,"+",15962,FALSE,NA,NA,NA,NA,NA,NA
"AC005281.1","ENSG00000226690.2","ENSG00000226690","lincRNA","chr7",12536055,12581536,"+",45482,FALSE,NA,NA,NA,NA,NA,NA
"AC005281.2","ENSG00000225606.1","ENSG00000225606","antisense","chr7",12609751,12611017,"-",1267,FALSE,NA,NA,NA,NA,NA,NA
"AC005301.8","ENSG00000235343.1","ENSG00000235343","lincRNA","chr22",17227759,17229535,"-",1777,FALSE,NA,NA,NA,NA,NA,NA
"AC005304.1","ENSG00000233852.1","ENSG00000233852","lincRNA","chr17",13836037,13843911,"-",7875,FALSE,NA,NA,NA,NA,NA,NA
"AC005306.3","ENSG00000267283.1","ENSG00000267283","antisense","chr19",1989400,1990369,"+",970,TRUE,0.972222222222222,0.00541505394440959,0.00079168262597342,0.0068330604327922,0.0091130614614496,0.00219107989675612
"AC005307.1","ENSG00000260725.1","ENSG00000260725","lincRNA","chr19",28909390,28920397,"-",11008,FALSE,NA,NA,NA,NA,NA,NA
"AC005307.3","ENSG00000267243.1","ENSG00000267243","lincRNA","chr19",28926295,29218684,"-",292390,FALSE,NA,NA,NA,NA,NA,NA
"AC005324.6","ENSG00000233002.2","ENSG00000233002","antisense","chr17",15638337,15652506,"-",14170,FALSE,NA,NA,NA,NA,NA,NA
"AC005324.7","ENSG00000233193.1","ENSG00000233193","lincRNA","chr17",15664928,15667083,"-",2156,FALSE,NA,NA,NA,NA,NA,NA
"AC005329.7","ENSG00000248015.2","ENSG00000248015","antisense","chr19",1392169,1396466,"-",4298,TRUE,0.189393939393939,0.00083803686741519,0.000966027563919412,0.00167774355929403,0.000401904058976178,0
"AC005330.2","ENSG00000267372.1","ENSG00000267372","lincRNA","chr19",1321224,1322863,"+",1640,FALSE,NA,NA,NA,NA,NA,NA
"AC005339.2","ENSG00000268565.1","ENSG00000268565","antisense","chr19",4654976,4655536,"-",561,TRUE,0.227272727272727,0.00187861996787932,0,0.00211805530763984,0.00251351195574516,0.00188661108537943
"AC005355.1","ENSG00000250994.1","ENSG00000250994","lincRNA","chr5",133772402,133828210,"+",55809,FALSE,NA,NA,NA,NA,NA,NA
"AC005355.2","ENSG00000251169.2","ENSG00000251169","lincRNA","chr5",133842243,133844920,"+",2678,FALSE,NA,NA,NA,NA,NA,NA
"AC005356.1","ENSG00000262686.1","ENSG00000262686","lincRNA","chr16",4374668,4378341,"-",3674,FALSE,NA,NA,NA,NA,NA,NA
"AC005358.3","ENSG00000227274.1","ENSG00000227274","antisense","chr17",12575179,12609452,"-",34274,FALSE,NA,NA,NA,NA,NA,NA
"AC005387.2","ENSG00000269191.1","ENSG00000269191","antisense","chr19",18643718,18646998,"+",3281,FALSE,NA,NA,NA,NA,NA,NA
"AC005387.3","ENSG00000268938.2","ENSG00000268938","antisense","chr19",18642423,18643442,"+",1020,FALSE,NA,NA,NA,NA,NA,NA
"AC005391.2","ENSG00000267159.1","ENSG00000267159","antisense","chr19",928257,928817,"-",561,FALSE,NA,NA,NA,NA,NA,NA
"AC005392.13","ENSG00000227606.2","ENSG00000227606","lincRNA","chr19",43657431,43665014,"+",7584,FALSE,NA,NA,NA,NA,NA,NA
"AC005394.1","ENSG00000267537.1","ENSG00000267537","lincRNA","chr19",29093286,29139210,"-",45925,FALSE,NA,NA,NA,NA,NA,NA
"AC005487.2","ENSG00000225647.1","ENSG00000225647","lincRNA","chr7",108238819,108254711,"+",15893,FALSE,NA,NA,NA,NA,NA,NA
"AC005498.3","ENSG00000267421.2","ENSG00000267421","lincRNA","chr19",57047525,57049944,"-",2420,TRUE,0.0252525252525253,6.93010815301132e-05,0,0.000190115886982507,0,0
"AC005498.4","ENSG00000267224.1","ENSG00000267224","lincRNA","chr19",57046668,57047132,"+",465,FALSE,NA,NA,NA,NA,NA,NA
"AC005522.7","ENSG00000225703.1","ENSG00000225703","lincRNA","chr7",76601996,76606278,"-",4283,FALSE,NA,NA,NA,NA,NA,NA
"AC005523.2","ENSG00000269604.1","ENSG00000269604","antisense","chr19",4791757,4795571,"-",3815,TRUE,0.252525252525253,0.00123648782347495,0,0.00176744006210832,0.00103033092965741,0.00131420910724009
"AC005523.3","ENSG00000268536.1","ENSG00000268536","lincRNA","chr19",4785132,4791219,"-",6088,TRUE,0.0378787878787879,0.00013071842956168,0,0.000358604074169903,0,0
"AC005534.8","ENSG00000224903.1","ENSG00000224903","antisense","chr7",156446879,156450387,"-",3509,TRUE,0.0757575757575758,0.000834843648966462,0.000823452484045636,6.56681169149651e-05,0.00122064152101783,0.00156151130892385
"AC005538.5","ENSG00000237581.1","ENSG00000237581","antisense","chr2",234854790,234864079,"-",9290,FALSE,NA,NA,NA,NA,NA,NA
"AC005540.3","ENSG00000235852.1","ENSG00000235852","antisense","chr2",191745523,191746785,"-",1263,TRUE,0.202020202020202,0.00144615056760618,0.00255116559484403,0.000712639869999305,0.00236870484904874,0.00103110411499136
"AC005546.2","ENSG00000266897.1","ENSG00000266897","lincRNA","chr19",13242385,13243224,"+",840,TRUE,0.113636363636364,0.000971422490973155,0,0.000974825638413123,0.00122628111477335,0.00121781018823084
"AC005550.3","ENSG00000237070.1","ENSG00000237070","antisense","chr7",15707572,15721605,"+",14034,FALSE,NA,NA,NA,NA,NA,NA
"AC005550.4","ENSG00000229108.1","ENSG00000229108","lincRNA","chr7",15728003,15735116,"+",7114,FALSE,NA,NA,NA,NA,NA,NA
"AC005550.5","ENSG00000225974.1","ENSG00000225974","lincRNA","chr7",15728700,15730479,"-",1780,FALSE,NA,NA,NA,NA,NA,NA
"AC005559.2","ENSG00000266939.1","ENSG00000266939","antisense","chr19",615886,617159,"-",1274,FALSE,NA,NA,NA,NA,NA,NA
"AC005592.1","ENSG00000236714.1","ENSG00000236714","lincRNA","chr5",142125165,142140563,"+",15399,FALSE,NA,NA,NA,NA,NA,NA
"AC005592.2","ENSG00000231185.2","ENSG00000231185","antisense","chr5",141704858,142051566,"+",346709,FALSE,NA,NA,NA,NA,NA,NA
"AC005592.3","ENSG00000261757.1","ENSG00000261757","lincRNA","chr5",142083347,142084986,"+",1640,FALSE,NA,NA,NA,NA,NA,NA
"AC005594.3","ENSG00000205790.1","ENSG00000205790","antisense","chr19",4679294,4685960,"+",6667,FALSE,NA,NA,NA,NA,NA,NA
"AC005597.1","ENSG00000267223.1","ENSG00000267223","antisense","chr19",30710573,30719622,"-",9050,FALSE,NA,NA,NA,NA,NA,NA
"AC005606.14","ENSG00000261790.1","ENSG00000261790","lincRNA","chr16",2034878,2040358,"-",5481,FALSE,NA,NA,NA,NA,NA,NA
"AC005606.15","ENSG00000260107.1","ENSG00000260107","lincRNA","chr16",2047655,2048375,"+",721,FALSE,NA,NA,NA,NA,NA,NA
"AC005614.3","ENSG00000269296.1","ENSG00000269296","antisense","chr19",40596661,40600313,"+",3653,TRUE,0.113636363636364,0.00067395739903003,0,0.00128146413268997,0.000834516377606663,0
"AC005616.1","ENSG00000266893.1","ENSG00000266893","lincRNA","chr19",28982771,29123635,"-",140865,FALSE,NA,NA,NA,NA,NA,NA
"AC005616.2","ENSG00000267423.1","ENSG00000267423","lincRNA","chr19",29000145,29009635,"+",9491,FALSE,NA,NA,NA,NA,NA,NA
"AC005618.6","ENSG00000272070.1","ENSG00000272070","lincRNA","chr5",140705777,140708924,"+",3148,TRUE,0.164141414141414,0.0012344323919768,0.00205733183678269,0.00123723915631518,0.00079185908367953,0.00123682295992976
"AC005624.2","ENSG00000267201.1","ENSG00000267201","lincRNA","chr19",2458933,2462183,"-",3251,TRUE,0.0505050505050505,0.00030135932791614,0,0.000178862503097903,0.000952822124631781,0
"AC005625.1","ENSG00000266963.1","ENSG00000266963","antisense","chr19",38852435,38853124,"-",690,FALSE,NA,NA,NA,NA,NA,NA
"AC005682.8","ENSG00000235664.1","ENSG00000235664","lincRNA","chr7",22928990,22980809,"-",51820,TRUE,0.0883838383838384,0.00129933279273137,0,4.41525520706714e-05,0.00181576843544896,0.0032506866314375
"AC005703.2","ENSG00000237377.2","ENSG00000237377","lincRNA","chr17",15179879,15182794,"-",2916,FALSE,NA,NA,NA,NA,NA,NA
"AC005703.3","ENSG00000230971.1","ENSG00000230971","lincRNA","chr17",15170778,15175607,"-",4830,FALSE,NA,NA,NA,NA,NA,NA
"AC005740.5","ENSG00000254099.1","ENSG00000254099","antisense","chr5",141350202,141362252,"-",12051,FALSE,NA,NA,NA,NA,NA,NA
"AC005740.6","ENSG00000271871.1","ENSG00000271871","antisense","chr5",141331984,141332940,"+",957,FALSE,NA,NA,NA,NA,NA,NA
"AC005754.7","ENSG00000272154.1","ENSG00000272154","antisense","chr5",140479829,140481794,"-",1966,FALSE,NA,NA,NA,NA,NA,NA
"AC005754.8","ENSG00000272108.1","ENSG00000272108","lincRNA","chr5",140498262,140500347,"+",2086,FALSE,NA,NA,NA,NA,NA,NA
"AC005757.6","ENSG00000267044.1","ENSG00000267044","antisense","chr19",45639251,45640235,"-",985,FALSE,NA,NA,NA,NA,NA,NA
"AC005757.7","ENSG00000267037.1","ENSG00000267037","lincRNA","chr19",45653008,45653863,"-",856,FALSE,NA,NA,NA,NA,NA,NA
"AC005772.2","ENSG00000232058.1","ENSG00000232058","lincRNA","chr17",14918122,14955593,"+",37472,FALSE,NA,NA,NA,NA,NA,NA
"AC005775.2","ENSG00000266933.1","ENSG00000266933","antisense","chr19",490046,507813,"-",17768,FALSE,NA,NA,NA,NA,NA,NA
"AC005780.1","ENSG00000267320.1","ENSG00000267320","lincRNA","chr19",28807612,28877111,"-",69500,FALSE,NA,NA,NA,NA,NA,NA
"AC005786.5","ENSG00000267231.1","ENSG00000267231","lincRNA","chr19",3558013,3558484,"+",472,FALSE,NA,NA,NA,NA,NA,NA
"AC005786.7","ENSG00000267436.1","ENSG00000267436","antisense","chr19",3544197,3557567,"+",13371,FALSE,NA,NA,NA,NA,NA,NA
"AC005789.11","ENSG00000267473.1","ENSG00000267473","lincRNA","chr19",38888821,38890521,"+",1701,TRUE,0.0378787878787879,0.000134186261973653,0,0.000368117490416118,0,0
"AC005789.9","ENSG00000267090.1","ENSG00000267090","antisense","chr19",38876162,38877399,"+",1238,FALSE,NA,NA,NA,NA,NA,NA
"AC005808.3","ENSG00000235415.1","ENSG00000235415","lincRNA","chr20",52224893,52251129,"+",26237,FALSE,NA,NA,NA,NA,NA,NA
"AC005863.1","ENSG00000205325.1","ENSG00000205325","lincRNA","chr17",14670900,14683520,"-",12621,FALSE,NA,NA,NA,NA,NA,NA
"AC005863.2","ENSG00000238212.2","ENSG00000238212","lincRNA","chr17",14737955,14803871,"+",65917,FALSE,NA,NA,NA,NA,NA,NA
"AC005932.1","ENSG00000269019.1","ENSG00000269019","antisense","chr19",19051131,19057640,"+",6510,FALSE,NA,NA,NA,NA,NA,NA
"AC005943.5","ENSG00000267161.1","ENSG00000267161","lincRNA","chr19",1573595,1575474,"-",1880,TRUE,0.669191919191919,0.00293297254866223,0,0.00640454203306181,0.000172079330148081,0.00216819606447031
"AC005944.2","ENSG00000267469.1","ENSG00000267469","antisense","chr19",3052908,3053722,"+",815,TRUE,0.505050505050505,0.0033132289623581,0.00458941216931754,0.00414556746001659,0.00341644054069454,0.00137589097898257
"AC005954.4","ENSG00000267205.1","ENSG00000267205","antisense","chr19",3753838,3756515,"+",2678,FALSE,NA,NA,NA,NA,NA,NA
"AC006000.5","ENSG00000237713.1","ENSG00000237713","lincRNA","chr7",13378826,13404674,"-",25849,FALSE,NA,NA,NA,NA,NA,NA
"AC006004.1","ENSG00000236795.1","ENSG00000236795","antisense","chr7",146778026,146794701,"-",16676,FALSE,NA,NA,NA,NA,NA,NA
"AC006007.1","ENSG00000230746.1","ENSG00000230746","lincRNA","chr7",145372975,145378462,"-",5488,FALSE,NA,NA,NA,NA,NA,NA
"AC006019.3","ENSG00000203335.4","ENSG00000203335","antisense","chr7",153752670,153756646,"-",3977,FALSE,NA,NA,NA,NA,NA,NA
"AC006019.4","ENSG00000233363.1","ENSG00000233363","antisense","chr7",153789286,153793128,"-",3843,FALSE,NA,NA,NA,NA,NA,NA
"AC006026.13","ENSG00000234286.1","ENSG00000234286","antisense","chr7",23719814,23720405,"-",592,FALSE,NA,NA,NA,NA,NA,NA
"AC006037.2","ENSG00000226442.2","ENSG00000226442","lincRNA","chr2",235017725,235018125,"+",401,FALSE,NA,NA,NA,NA,NA,NA
"AC006041.1","ENSG00000229379.1","ENSG00000229379","lincRNA","chr7",15880922,15881985,"-",1064,FALSE,NA,NA,NA,NA,NA,NA
"AC006042.6","ENSG00000227719.1","ENSG00000227719","antisense","chr7",8153655,8156191,"+",2537,TRUE,0.126262626262626,0.000892656812480933,0,0.000445182525850008,0.000447436070063943,0.00241688817595296
"AC006042.7","ENSG00000233108.1","ENSG00000233108","antisense","chr7",7997814,8009534,"-",11721,FALSE,NA,NA,NA,NA,NA,NA
"AC006076.1","ENSG00000225563.1","ENSG00000225563","lincRNA","chr20",52416362,52417857,"-",1496,FALSE,NA,NA,NA,NA,NA,NA
"AC006115.3","ENSG00000269793.1","ENSG00000269793","antisense","chr19",57202054,57311014,"+",108961,TRUE,0.0505050505050505,0.000185517696630847,0,0.00050893666689169,0,0
"AC006116.12","ENSG00000267192.1","ENSG00000267192","antisense","chr19",56898781,56899793,"+",1013,FALSE,NA,NA,NA,NA,NA,NA
"AC006116.17","ENSG00000267549.1","ENSG00000267549","antisense","chr19",56826072,56852656,"+",26585,TRUE,0.176767676767677,0.000678921952166829,0,0.00186250843822698,0,0
"AC006116.21","ENSG00000267606.1","ENSG00000267606","lincRNA","chr19",56865862,56879422,"-",13561,FALSE,NA,NA,NA,NA,NA,NA
"AC006126.4","ENSG00000267045.1","ENSG00000267045","lincRNA","chr19",45741890,45748628,"-",6739,FALSE,NA,NA,NA,NA,NA,NA
"AC006129.1","ENSG00000268355.1","ENSG00000268355","lincRNA","chr19",42037566,42038534,"+",969,TRUE,0.315656565656566,0.00163641515763483,0,0.0017420480846404,0.00241126607908226,0.00157527089402589
"AC006129.2","ENSG00000268027.1","ENSG00000268027","lincRNA","chr19",42051554,42061832,"+",10279,TRUE,15.6944444444444,0.15037027742877,0.0277710894803376,0.0829022300281352,0.190853347680532,0.269983647580391
"AC006129.4","ENSG00000270164.1","ENSG00000270164","lincRNA","chr19",42041545,42043266,"+",1722,TRUE,6.6540404040404,0.0649821332755806,0.0096317661199827,0.0309955962014755,0.108476847997825,0.0996143447903578
"AC006130.3","ENSG00000267063.1","ENSG00000267063","antisense","chr19",2847225,2858714,"-",11490,FALSE,NA,NA,NA,NA,NA,NA
"AC006150.1","ENSG00000226323.1","ENSG00000226323","antisense","chr7",14853756,14856190,"+",2435,FALSE,NA,NA,NA,NA,NA,NA
"AC006159.3","ENSG00000231210.2","ENSG00000231210","lincRNA","chr7",116211014,116254874,"-",43861,FALSE,NA,NA,NA,NA,NA,NA
"AC006159.4","ENSG00000243220.1","ENSG00000243220","antisense","chr7",116203648,116211288,"-",7641,FALSE,NA,NA,NA,NA,NA,NA
"AC006159.5","ENSG00000235427.1","ENSG00000235427","antisense","chr7",116182772,116192023,"-",9252,FALSE,NA,NA,NA,NA,NA,NA
"AC006160.5","ENSG00000249502.1","ENSG00000249502","antisense","chr4",17589090,17616194,"-",27105,FALSE,NA,NA,NA,NA,NA,NA
"AC006196.1","ENSG00000230173.1","ENSG00000230173","lincRNA","chr2",195595319,195626159,"+",30841,FALSE,NA,NA,NA,NA,NA,NA
"AC006227.1","ENSG00000229457.1","ENSG00000229457","lincRNA","chr2",107871147,107982329,"-",111183,FALSE,NA,NA,NA,NA,NA,NA
"AC006262.10","ENSG00000269745.1","ENSG00000269745","antisense","chr19",46732221,46733645,"-",1425,FALSE,NA,NA,NA,NA,NA,NA
"AC006262.4","ENSG00000269729.1","ENSG00000269729","lincRNA","chr19",46667150,46683904,"-",16755,FALSE,NA,NA,NA,NA,NA,NA
"AC006262.5","ENSG00000268621.1","ENSG00000268621","lincRNA","chr19",46692423,46706340,"-",13918,FALSE,NA,NA,NA,NA,NA,NA
"AC006272.1","ENSG00000269483.1","ENSG00000269483","lincRNA","chr19",52343177,52346577,"-",3401,FALSE,NA,NA,NA,NA,NA,NA
"AC006272.2","ENSG00000268316.1","ENSG00000268316","lincRNA","chr19",52343024,52344198,"-",1175,FALSE,NA,NA,NA,NA,NA,NA
"AC006273.4","ENSG00000272473.1","ENSG00000272473","lincRNA","chr19",781002,781862,"-",861,FALSE,NA,NA,NA,NA,NA,NA
"AC006273.5","ENSG00000267530.2","ENSG00000267530","lincRNA","chr19",782755,785080,"+",2326,FALSE,NA,NA,NA,NA,NA,NA
"AC006273.7","ENSG00000266927.2","ENSG00000266927","lincRNA","chr19",786650,787037,"+",388,FALSE,NA,NA,NA,NA,NA,NA
"AC006277.2","ENSG00000253392.2","ENSG00000253392","antisense","chr19",2915144,2926805,"-",11662,TRUE,0.151515151515152,0.000819463779728232,0,0.00168723433543316,0,0.000797589955198059
"AC006296.1","ENSG00000251412.1","ENSG00000251412","lincRNA","chr4",14384747,14410702,"-",25956,FALSE,NA,NA,NA,NA,NA,NA
"AC006296.2","ENSG00000248425.1","ENSG00000248425","lincRNA","chr4",14392063,14395616,"+",3554,FALSE,NA,NA,NA,NA,NA,NA
"AC006369.2","ENSG00000236213.1","ENSG00000236213","antisense","chr2",37827279,37873841,"+",46563,TRUE,0.126262626262626,0.000570061973083581,0,0.00115377122083538,0.000603134647106574,0
"AC006369.3","ENSG00000236572.1","ENSG00000236572","lincRNA","chr2",37971476,37974189,"+",2714,FALSE,NA,NA,NA,NA,NA,NA
"AC006372.4","ENSG00000234210.1","ENSG00000234210","lincRNA","chr7",157258925,157292410,"+",33486,FALSE,NA,NA,NA,NA,NA,NA
"AC006372.5","ENSG00000223872.1","ENSG00000223872","lincRNA","chr7",157294016,157296271,"+",2256,FALSE,NA,NA,NA,NA,NA,NA
"AC006372.6","ENSG00000233191.1","ENSG00000233191","antisense","chr7",157305988,157309535,"+",3548,FALSE,NA,NA,NA,NA,NA,NA
"AC006373.1","ENSG00000235431.1","ENSG00000235431","lincRNA","chr7",10000651,10021444,"+",20794,FALSE,NA,NA,NA,NA,NA,NA
"AC006378.2","ENSG00000236861.2","ENSG00000236861","antisense","chr7",93598754,93640425,"+",41672,FALSE,NA,NA,NA,NA,NA,NA
"AC006380.3","ENSG00000231418.1","ENSG00000231418","lincRNA","chr7",31454259,31460900,"-",6642,FALSE,NA,NA,NA,NA,NA,NA
"AC006445.8","ENSG00000246095.2","ENSG00000246095","lincRNA","chr4",13547699,13549425,"-",1727,FALSE,NA,NA,NA,NA,NA,NA
"AC006458.3","ENSG00000227489.1","ENSG00000227489","lincRNA","chr7",15105832,15108276,"+",2445,FALSE,NA,NA,NA,NA,NA,NA
"AC006460.2","ENSG00000228509.1","ENSG00000228509","antisense","chr2",191541670,191573442,"-",31773,TRUE,0.202020202020202,0.000620894632365866,0,0.00170332022457141,0,0
"AC006481.1","ENSG00000232790.2","ENSG00000232790","lincRNA","chr7",20875050,21062767,"+",187718,FALSE,NA,NA,NA,NA,NA,NA
"AC006482.1","ENSG00000228675.1","ENSG00000228675","lincRNA","chr7",17719173,17720283,"+",1111,FALSE,NA,NA,NA,NA,NA,NA
"AC006547.13","ENSG00000236540.3","ENSG00000236540","antisense","chr22",20050503,20058066,"-",7564,FALSE,NA,NA,NA,NA,NA,NA
"AC006547.15","ENSG00000268292.1","ENSG00000268292","antisense","chr22",20052075,20053228,"-",1154,FALSE,NA,NA,NA,NA,NA,NA
"AC006547.8","ENSG00000243762.1","ENSG00000243762","antisense","chr22",20098344,20099398,"-",1055,TRUE,0.214646464646465,0.001433696503089,0.00103966526814688,0.00189641038884462,0.00172062336246656,0.000700051217968412
"AC006552.1","ENSG00000250456.1","ENSG00000250456","lincRNA","chr4",55469378,55473298,"-",3921,FALSE,NA,NA,NA,NA,NA,NA
"AC006942.4","ENSG00000269194.1","ENSG00000269194","antisense","chr19",50312190,50312995,"+",806,TRUE,0.113636363636364,0.0010925745801627,0,0.000108199515808297,0.000995486479926295,0.003146147149091
"AC006946.16","ENSG00000273203.1","ENSG00000273203","lincRNA","chr22",17548711,17551565,"+",2855,TRUE,0.454545454545455,0.00326658149872637,0,0.00261476337970932,0.004742084280478,0.00444029169956342
"AC006946.17","ENSG00000273442.1","ENSG00000273442","lincRNA","chr22",17561591,17562346,"+",756,FALSE,NA,NA,NA,NA,NA,NA
"AC006960.7","ENSG00000237400.1","ENSG00000237400","antisense","chr7",36502632,36544121,"+",41490,FALSE,NA,NA,NA,NA,NA,NA
"AC006994.2","ENSG00000231294.1","ENSG00000231294","antisense","chr2",211036242,211095107,"+",58866,TRUE,0.113636363636364,0.000948932605433483,0,0.000696841567364784,0.0013304784024929,0.00142464804234359
