"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
0,-13.7379560650649,0,0.564,0,"chr19-58986466-58986716","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7341899482748,0,0.561,0,"chr9-95857191-95857441","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.8585149684141,0.084,0.645,0,"chr12-58145291-58145559","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7484940189526,0,0.561,0,"chr16-14006637-14006887","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.05327342919977,0.032,0.593,0,"chr9-33287203-33287470","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.87687790768775,0.019,0.58,0,"chr14-52791646-52791913","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7367893986981,0,0.56,0,"chr2-170447250-170447500","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.91063751130616,0.017,0.577,0,"chr14-75440016-75440372","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.2944147782602,0.027,0.587,0,"chr19-48959305-48959783","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7325778988065,0,0.559,0,"chr9-88878143-88878393","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.2110093494588,0,0.559,0,"chr10-104677501-104677796","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7381611885225,0,0.559,0,"chr12-133286292-133286542","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7377652710381,0,0.559,0,"chr19-18433083-18433333","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.3350718235678,0.013,0.572,0,"chr6-52258721-52259113","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.29896722291756,0.026,0.585,0,"chr7-7196857-7197145","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.08733209205423,0.071,0.629,0,"chr13-49875495-49875763","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.32095607841737,0.013,0.571,0,"chr5-67492718-67493022","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.64900064223406,0.01,0.568,0,"chr10-70062216-70062592","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.67590055580263,0.042,0.6,0,"chr11-13688884-13689229","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.04998630610486,0.017,0.575,0,"chr12-49457911-49458375","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.0951865277452,0.072,0.629,0,"chr10-71992110-71992416","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.728859333199,0,0.557,0,"chr19-10763317-10763567","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.8334020130432,0.078,0.635,0,"chr19-24183900-24184169","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.96191413920465,0.074,0.631,0,"chr19-59069514-59069819","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.86451460205766,0.041,0.598,0,"chr5-71597575-71597844","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7274104851192,0,0.556,0,"chr5-175874229-175874479","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7130365394867,0,0.556,0,"chr7-10928515-10928765","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6721456196429,0,0.556,0,"chr14-74225993-74226296","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.09603223674667,0.03,0.586,0,"chr7-30278514-30279029","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.88639502023651,0.036,0.592,0,"chr7-148768949-148769214","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.35041089400407,0.025,0.581,0,"chr10-103901020-103901454","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.69320785148682,0.043,0.598,0,"chr8-25315071-25315401","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7171036286591,0,0.554,0,"chr3-31503634-31503884","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7294846351129,0,0.554,0,"chr16-11890458-11890708","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.74533712301532,0.095,0.648,0,"chr4-2221838-2222214","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.07598180048479,0.073,0.626,0,"chr18-60173199-60173485","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.28085747058823,0.013,0.566,0,"chr7-1191693-1192495","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.56541254665982,0.022,0.575,0,"chr20-32663376-32663666","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7112304753482,0,0.552,0,"chr2-173374562-173374812","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-7.49050877445336,0.005,0.557,0,"chr3-156259069-156259431","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.55861935186503,0.012,0.564,0,"chr7-36097107-36097742","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.02587668353448,0.016,0.568,0,"chr11-101731399-101731674","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.2416843593284,0.029,0.581,0,"chr19-18669532-18669790","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.711573969882,0,0.551,0,"chr17-5322504-5322754","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.37057128967852,0.025,0.575,0,"chr3-50267731-50267990","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.03509931388498,0.016,0.566,0,"chr12-27125000-27125297","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.5615301953436,0.021,0.571,0,"chr14-24738906-24739622","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.61276532430755,0.096,0.645,0,"chr10-134350402-134350687","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.722722915578,0,0.549,0,"chr16-27473588-27473838","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7095842740042,0,0.549,0,"chr17-45650234-45650484","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.28964616245391,0.062,0.611,0,"chr14-100632909-100633368","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.9603077756137,0.008,0.556,0,"chr15-102182587-102182922","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7214646852162,0,0.548,0,"chr19-6424089-6424339","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7125526547539,0,0.547,0,"chr6-30522768-30523018","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.0580826620819,0.016,0.563,0,"chr10-99437480-99437771","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.31695016249487,0.027,0.574,0,"chr19-54950486-54951006","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.01965795853099,0.028,0.574,0,"chr11-95449050-95449321","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.97556320012284,0.078,0.623,0,"chr4-2963543-2963860","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7019569636435,0,0.545,0,"chr4-107237642-107237892","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.67712841897434,0.093,0.638,0,"chr11-3806664-3806922","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.541824390471,0.011,0.555,0,"chr3-5181716-5182007","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.19191287898649,0.014,0.558,0,"chr19-19725780-19726063","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7058096739803,0,0.544,0,"chr19-50268462-50268712","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.31397637079935,0.055,0.599,0,"chr6-33312612-33313468","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.33922702876222,0.055,0.599,0,"chr19-19164701-19164981","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6959547415989,0,0.543,0,"chr10-28791274-28791551","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.7052744854459,0,0.543,0,"chr19-17415474-17415724","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.06094645120479,0.071,0.613,0,"chr2-208488941-208489224","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.94205023863097,0.074,0.616,0,"chr6-86379315-86379609","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-7.05032998960174,0.008,0.55,0,"chr9-100683858-100684160","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,6.9620865501987,0.546,0.004,0,"chr12-127650771-127651052","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
0,-4.56350764496823,0.047,0.589,0,"chr20-1372820-1373291","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.64323842641326,0.02,0.561,0,"chr7-6120091-6120353","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.68487667640067,0.02,0.561,0,"chr7-66282265-66282555","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,7.53076160558735,0.544,0.003,0,"chr9-79186682-79186938","T1_MBC_to_prePB","MBC","prePB","opening",TRUE
0,-13.6899364245608,0,0.541,0,"chr11-3875906-3876156","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.14677143615263,0.031,0.572,0,"chr7-134959161-134959435","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.95550008184981,0.016,0.556,0,"chr4-144339062-144339368","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.23391010401937,0.059,0.599,0,"chr7-100182304-100182873","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.99480077220159,0.016,0.556,0,"chr9-131702601-131702886","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.53307251298462,0.1,0.64,0,"chr19-47164037-47164330","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.25320098140881,0.012,0.552,0,"chr19-47840114-47840618","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.92135119352051,0.035,0.575,0,"chr2-122496087-122496553","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.56250844585623,0.023,0.563,0,"chr11-114219131-114219555","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.43805338341561,0.116,0.655,0,"chr18-77404061-77404347","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.51149258049646,0.021,0.559,0,"chr17-5026249-5026538","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.76570140363191,0.01,0.547,0,"chr10-115870087-115870500","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.89839439384027,0.017,0.554,0,"chr11-74160568-74161056","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.75951303320298,0.039,0.576,0,"chr11-27722984-27723311","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.70487945563653,0.083,0.619,0,"chr6-114178862-114179494","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.68740031430089,0.02,0.556,0,"chr7-144201-144508","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.79243821431222,0.02,0.556,0,"chr17-61817523-61817935","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.06970677701515,0.016,0.552,0,"chr22-50243605-50244211","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.63002235207372,0.089,0.624,0,"chr3-51753193-51753460","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.62846381165702,0.01,0.545,0,"chr3-121487510-121487840","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.64172799430824,0.02,0.555,0,"chr4-83343089-83343441","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6819541885931,0,0.535,0,"chr12-77153510-77153843","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.1703506038888,0.056,0.591,0,"chr2-220143161-220143511","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.21925570088197,0.055,0.59,0,"chr8-101963340-101963661","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6922423461397,0,0.534,0,"chr2-176006935-176007185","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6625504802068,0,0.534,0,"chr7-5568691-5568963","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.56366830965389,0.01,0.544,0,"chr8-96032543-96032933","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.42155200520464,0.117,0.651,0,"chr11-5829840-5830139","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.35307370437986,0.128,0.662,0,"chr15-31617645-31617963","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.16132308015994,0.027,0.561,0,"chr20-5081423-5081681","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.62619781352666,0.02,0.554,0,"chr20-60803206-60803470","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.24567474850839,0.027,0.56,0,"chr9-1042539-1042795","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6867579850175,0,0.533,0,"chr11-64546061-64546311","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-7.04564903165061,0.008,0.541,0,"chr12-62975428-62975715","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.73299609899127,0.089,0.622,0,"chr15-90775370-90775710","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6748399621767,0,0.533,0,"chr17-79849059-79849380","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.11450373431599,0.236,0.769,0,"chrX-107334942-107335247","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.04839692225032,0.064,0.597,0,"chr19-40930839-40931187","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.62234351622354,0.02,0.552,0,"chr2-219259528-219259962","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.36120935956691,0.022,0.554,0,"chr3-44240161-44240586","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.45564333488134,0.111,0.643,0,"chr9-95526826-95527124","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.92350416920469,0.071,0.603,0,"chr17-40494920-40495207","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.3673637596564,0.025,0.557,0,"chr20-42819029-42819302","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.67118610007055,0.04,0.572,0,"chr14-102343284-102343604","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.98122947325056,0.032,0.564,0,"chr19-6109987-6110287","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.95377639366465,0.015,0.546,0,"chr3-112218011-112218267","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.40780899985367,0.012,0.543,0,"chr3-196666796-196667109","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.4865261240673,0.023,0.554,0,"chr10-12104983-12105393","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.42148593502667,0.112,0.642,0,"chr17-8057489-8057774","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6890590381554,0,0.53,0,"chr19-39133424-39133674","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.6107881499844,0.044,0.574,0,"chr10-75570529-75570798","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.37167231376137,0.049,0.579,0,"chr19-46404818-46405100","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.56308807439714,0.021,0.55,0,"chr3-40271043-40271353","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.28529426810458,0.059,0.587,0,"chr4-83811092-83811346","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.56743105621129,0.01,0.537,0,"chr5-90650706-90651071","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.92051409106764,0.016,0.543,0,"chr5-141347801-141348090","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6483045706942,0,0.527,0,"chr9-134226212-134226590","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.39637046774662,0.106,0.633,0,"chr12-53374575-53375135","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.9779508471398,0.016,0.542,0,"chr2-203878574-203878911","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6712141264195,0,0.526,0,"chr5-132369083-132369333","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6781419079421,0,0.525,0,"chr5-70882288-70882538","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6393016430863,0,0.525,0,"chr16-30705435-30705702","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.03677494670255,0.032,0.557,0,"chr18-21079183-21079519","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6709767863661,0,0.525,0,"chr19-58607596-58607846","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.32804668095453,0.012,0.536,0,"chr3-88050092-88050358","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.91976125050991,0.016,0.54,0,"chr7-44627883-44628194","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.95958931759203,0.031,0.555,0,"chr16-4741772-4742106","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.51904880187576,0.045,0.569,0,"chr19-8478330-8478629","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.05773297252118,0.158,0.681,0,"chr7-105924605-105924877","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6721259994035,0,0.523,0,"chr11-65312975-65313225","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.93317650254524,0.072,0.595,0,"chr19-2095306-2095563","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6737244112628,0,0.523,0,"chr19-46084674-46084924","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.64621737769932,0.04,0.563,0,"chr3-156880484-156880898","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.34557823116265,0.052,0.575,0,"chr14-23769927-23770212","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.70060700401708,0.041,0.564,0,"chr16-67586447-67586735","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6741464115111,0,0.522,0,"chr2-114620382-114620632","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6789360357096,0,0.522,0,"chr3-52090548-52090798","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.42015111509219,0.024,0.546,0,"chr3-119072293-119072574","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.54507748078169,0.021,0.543,0,"chr15-67545742-67546131","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.68624301867207,0.041,0.563,0,"chr3-50335250-50335546","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.08400519121928,0.013,0.534,0,"chr3-185300401-185300696","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.98606265767454,0.03,0.551,0,"chr12-120375762-120376044","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.52112593846947,0.01,0.531,0,"chr12-123235955-123236257","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.67631362556072,0.038,0.559,0,"chr17-39834940-39835221","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.88478212144342,0.068,0.589,0,"chr6-5260585-5260870","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.60204516235462,0.022,0.542,0,"chr3-128900228-128900509","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.97054985223582,0.031,0.551,0,"chr7-100005088-100005346","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.22782554840946,0.144,0.664,0,"chr8-125985518-125985789","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.90623111998958,0.031,0.551,0,"chr19-49118844-49119587","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.2377353586995,0,0.519,0,"chr3-185655099-185655569","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.58558768453311,0.021,0.54,0,"chr3-196264138-196264411","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.44564430706903,0.021,0.54,0,"chr14-64107605-64107886","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.19053911984113,0.134,0.653,0,"chr14-91526159-91526433","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-2.81792009803172,0.211,0.729,0,"chr10-105880802-105881107","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.10666597544174,0.014,0.532,0,"chr13-72441398-72441653","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.84862103206458,0.035,0.553,0,"chr19-47082933-47083237","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.92393007914602,0.016,0.533,0,"chr2-242610825-242611386","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.06307414413003,0.028,0.545,0,"chr4-73168757-73169038","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.46140649644599,0.025,0.542,0,"chr6-108580430-108580710","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.2659727355381,0.024,0.541,0,"chr11-9480857-9481179","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6673033094348,0,0.517,0,"chr13-111367029-111367279","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.3347355690692,0.106,0.623,0,"chr19-55918683-55918965","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.15800109951864,0.057,0.574,0,"chr16-2264414-2264743","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.28448721328558,0.012,0.528,0,"chr2-174913080-174913371","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.64563397286173,0.01,0.526,0,"chr7-150899909-150900278","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6580836571423,0,0.516,0,"chr12-13251916-13252185","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6477327197145,0,0.516,0,"chr12-121836828-121837078","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6279640668611,0,0.516,0,"chr19-1652231-1652507","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.9325159053846,0.068,0.584,0,"chr19-38886347-38886631","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.51047560345769,0.099,0.614,0,"chr11-76091712-76091977","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.59928998757276,0.018,0.533,0,"chr14-105215446-105215808","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.12811877899989,0.013,0.528,0,"chr19-58890561-58890846","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-7.5690979496338,0.005,0.519,0,"chr17-58647314-58647696","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.82369870632816,0.036,0.549,0,"chr11-47573185-47573510","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.47765380485875,0.044,0.557,0,"chr17-21103082-21103614","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.30606871203966,0.045,0.558,0,"chr19-42746234-42746600","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.99523199473495,0.016,0.528,0,"chr5-137883446-137883769","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.78188847997385,0.035,0.547,0,"chr7-134892305-134892609","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.95250755367624,0.031,0.543,0,"chr10-99223511-99223781","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.8504995084426,0.017,0.529,0,"chr11-9591085-9591336","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-4.97138595090945,0.029,0.541,0,"chr12-1025510-1025792","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.42961440845886,0.107,0.619,0,"chr22-28314525-28314803","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-7.20165844525473,0.006,0.517,0,"chr6-25975349-25975633","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.74708629057011,0.081,0.592,0,"chr6-153219030-153219364","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-5.70626649394713,0.018,0.529,0,"chr7-77168921-77169228","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-3.80058866912082,0.076,0.587,0,"chr9-6080399-6080662","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-6.27591140520003,0.011,0.522,0,"chr9-131482671-131483082","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6440279202208,0,0.511,0,"chr19-19497987-19498237","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
0,-13.6231341947756,0,0.511,0,"chr19-39400877-39401383","T1_MBC_to_prePB","MBC","prePB","closing",TRUE
