"transition","gene_name","module","peak_id","tier","distance_bp","peak_log2FC","gene_biotype"
"T2_prePB_to_PB","LTA","yellow","chr6-31670883-31671171","distal",98973.5,0.273288299254133,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50316330-50316846","distal",102349.5,0.480523691736259,"protein_coding"
"T2_prePB_to_PB","BATF3","yellow","chr1-212588138-212588403","distal",111714,0.265671449860903,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42402222-42402604","distal",114866.5,0.351710985425032,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-57520290-57520589","distal",115673,0.584379374109094,"protein_coding"
"T2_prePB_to_PB","CAPG","yellow","chr2-85536126-85536560","distal",117911.5,1.61785959363462,"protein_coding"
"T2_prePB_to_PB","TNF","yellow","chr6-31697297-31697844","distal",122004,1.22798280213465,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-57481240-57481510","distal",122603.5,0.338385648933192,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40688599-40688875","distal",123265.5,0.899435086061464,"protein_coding"
"T2_prePB_to_PB","LTA","yellow","chr6-31697297-31697844","distal",125517,1.22798280213465,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-57278809-57279153","distal",125785.5,0.370443637536771,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42422315-42422861","distal",135041.5,0.490896750475586,"protein_coding"
"T2_prePB_to_PB","PEA15","yellow","chr1-160068803-160069102","distal",136384,0.409886447016974,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40428257-40428904","distal",136891,0.27061429765316,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-57219988-57220262","distal",138646.5,0.29000000856413,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50270243-50270508","distal",148562,0.329778229286207,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-57520290-57520589","distal",161668,0.584379374109094,"protein_coding"
"T2_prePB_to_PB","CXCL10","yellow","chr4-75858137-75859068","distal",164894,0.810844524561392,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40730317-40730616","distal",164995,0.26951383680256,"protein_coding"
"T2_prePB_to_PB","PEA15","yellow","chr1-160040061-160040436","distal",165088,0.535859177744671,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40738770-40739025","distal",173426,1.01166050362501,"protein_coding"
"T2_prePB_to_PB","CD22","yellow","chr19-35494263-35494562","distal",175152,0.426693234439245,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42462549-42462864","distal",175160,0.517340148926838,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-57219988-57220262","distal",184641.5,0.29000000856413,"protein_coding"
"T2_prePB_to_PB","TNF","yellow","chr6-31774524-31774794","distal",199092.5,0.314815373996588,"protein_coding"
"T2_prePB_to_PB","LTA","yellow","chr6-31774524-31774794","distal",202605.5,0.314815373996588,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42084078-42084689","distal",203163,1.0301958586838,"protein_coding"
"T2_prePB_to_PB","PEA15","yellow","chr1-160001429-160001763","distal",203740.5,0.414949790021473,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-154192905-154193328","distal",206759,0.628298282732813,"protein_coding"
"T2_prePB_to_PB","CYP1B1","yellow","chr2-37899261-37899621","distal",210460.5,0.502971368035765,"protein_coding"
"T2_prePB_to_PB","CYP1B1","yellow","chr2-37898281-37898875","distal",211323.5,0.57521217018346,"protein_coding"
"T2_prePB_to_PB","AICDA","yellow","chr12-8395989-8396248","distal",216752,0.391053316701773,"protein_coding"
"T2_prePB_to_PB","AICDA","yellow","chr12-8395722-8395977","distal",217021,0.53434906182254,"protein_coding"
"T2_prePB_to_PB","AICDA","yellow","chr12-8395359-8395621","distal",217380.5,0.318575649275147,"protein_coding"
"T2_prePB_to_PB","BATF3","yellow","chr1-212458201-212458887","distal",241440.5,0.416497957059403,"protein_coding"
"T2_prePB_to_PB","ARID5A","yellow","chr2-96782130-96782533","distal",245589,0.904090786260009,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40828802-40829077","distal",263468,0.710887389066351,"protein_coding"
"T2_prePB_to_PB","BATF3","yellow","chr1-212964921-212965302","distal",265127,0.439156714821168,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42015436-42015741","distal",271958,0.272838687509552,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50145521-50145859","distal",273247.5,0.578298084593125,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50145118-50145380","distal",273688.5,0.333743519987303,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50143524-50143975","distal",275188,0.346652168722697,"protein_coding"
"T2_prePB_to_PB","CAPG","yellow","chr2-85132429-85133015","distal",285709.5,0.432907951315366,"protein_coding"
"T2_prePB_to_PB","LACTB","yellow","chr15-63414453-63414734","distal",292794,0.288063122784123,"protein_coding"
"T2_prePB_to_PB","TNF","yellow","chr6-31870023-31870309","distal",294599.5,0.643740710147007,"protein_coding"
"T2_prePB_to_PB","LTA","yellow","chr6-31275760-31276041","distal",296153,0.453887520010937,"protein_coding"
"T2_prePB_to_PB","LTA","yellow","chr6-31870023-31870309","distal",298112.5,0.643740710147007,"protein_coding"
"T2_prePB_to_PB","TNF","yellow","chr6-31275760-31276041","distal",299666,0.453887520010937,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40259798-40260137","distal",305504,0.456053075421713,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-154297933-154298191","distal",311704.5,11.400751365119,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-154300928-154301222","distal",314717.5,0.450370095454269,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50093961-50094285","distal",324814.5,11.4940244405516,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40896939-40897221","distal",331608.5,0.462046859297643,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-57023303-57023584","distal",335328,0.255734617059092,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-153643624-153644240","distal",342425.5,0.916267047090608,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-42634245-42634531","distal",346841.5,0.587020817876195,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-153631055-153631327","distal",355166.5,0.253167694321015,"protein_coding"
"T2_prePB_to_PB","LACTB","yellow","chr15-63481345-63481817","distal",359781.5,0.345033514710262,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40202299-40202736","distal",362954,0.579551181309392,"protein_coding"
"T2_prePB_to_PB","PAX5","yellow","chr9-37409396-37409661","distal",375344,12.0963074587115,"protein_coding"
"T2_prePB_to_PB","PEA15","yellow","chr1-159824524-159824791","distal",380679,0.421733281389357,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-57023303-57023584","distal",381323,0.255734617059092,"protein_coding"
"T2_prePB_to_PB","PAX5","yellow","chr9-37422536-37422833","distal",388500,0.363405022581844,"protein_coding"
"T2_prePB_to_PB","RAB13","yellow","chr1-154377606-154377863","distal",391377,0.434016057890627,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-56966341-56966938","distal",392132,0.406781584104135,"protein_coding"
"T2_prePB_to_PB","CAPG","yellow","chr2-85829791-85830093","distal",411510.5,0.612828601558088,"protein_coding"
"T2_prePB_to_PB","CD22","yellow","chr19-35738663-35739270","distal",419706,0.80817097922847,"protein_coding"
"T2_prePB_to_PB","CAPG","yellow","chr2-85839048-85839325","distal",420755,0.286309591933843,"protein_coding"
"T2_prePB_to_PB","AICDA","yellow","chr12-8184977-8185574","distal",427595,0.489153464132496,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-49990574-49990837","distal",428232,0.317563192249879,"protein_coding"
"T2_prePB_to_PB","STAT5A","yellow","chr17-41856165-41856453","distal",431237.5,0.441853289773305,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-56966341-56966938","distal",438127,0.406781584104135,"protein_coding"
"T2_prePB_to_PB","PEA15","yellow","chr1-160644230-160644487","distal",439022,0.734788262984472,"protein_coding"
"T2_prePB_to_PB","CCL17","yellow","chr16-57844036-57844599","distal",439551,0.951513921149389,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40118588-40118879","distal",446738,0.496632507843352,"protein_coding"
"T2_prePB_to_PB","LACTB","yellow","chr15-63569318-63569610","distal",447664.5,0.866719042954325,"protein_coding"
"T2_prePB_to_PB","ARID5A","yellow","chr2-96991087-96991545","distal",454573.5,0.343091680278972,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50879713-50879986","distal",460912,0.294851965625988,"protein_coding"
"T2_prePB_to_PB","CD22","yellow","chr19-34855777-34856248","distal",463248,0.297576907932035,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-50887314-50887598","distal",468518.5,0.308878138423282,"protein_coding"
"T2_prePB_to_PB","CD22","yellow","chr19-34850163-34850456","distal",468951,0.35978852913508,"protein_coding"
"T2_prePB_to_PB","SPIB","yellow","chr19-49946851-49947107","distal",471958.5,0.319230751280522,"protein_coding"
"T2_prePB_to_PB","CCL22","yellow","chr16-57844036-57844599","distal",485546,0.951513921149389,"protein_coding"
"T2_prePB_to_PB","CCR7","yellow","chr17-40075177-40075454","distal",490156,0.274521585195711,"protein_coding"
"T2_prePB_to_PB","BATF3","yellow","chr1-212208743-212209018","distal",491104,0.320883630016636,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20118378-20118905","proximal",2704,0.551257348650485,"protein_coding"
"T2_prePB_to_PB","ACTB","turquoise","chr7-5569266-5569853","proximal",5776,0.479312025109949,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6876031-6876312","proximal",9053,0.656358252072546,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-26191574-26191904","proximal",9422.5,0.338181245878215,"protein_coding"
"T2_prePB_to_PB","TUBB","turquoise","chr6-30710523-30710814","proximal",9532,0.396062832512682,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20104613-20104960","proximal",11151,0.440860814622119,"protein_coding"
"T2_prePB_to_PB","PPIA","turquoise","chr7-44807838-44808367","proximal",11423,1.37830763173135,"protein_coding"
"T2_prePB_to_PB","PCNA","turquoise","chr20-5107324-5107587","proximal",19170,0.419937562828332,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6887986-6888267","proximal",21008,0.283689713710933,"protein_coding"
"T2_prePB_to_PB","TUBB","turquoise","chr6-30689164-30689431","proximal",30903,0.330769907477372,"protein_coding"
"T2_prePB_to_PB","H2AFZ","turquoise","chr4-99916740-99917050","proximal",33492.5,0.293561368479197,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6833129-6833400","proximal",33854,0.339948931240466,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-25942775-25943857","proximal",36325.5,0.55456057047657,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-25869957-25870254","proximal",36885,0.475271006022636,"protein_coding"
"T2_prePB_to_PB","TFRC","turquoise","chr3-196044987-196045277","proximal",37056.5,0.331905160590741,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4901235-4901485","proximal",47700.5,11.8894516874651,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20067906-20068326","proximal",47821.5,1.11842598338096,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4900801-4901072","proximal",48124,0.401198036247571,"protein_coding"
"T2_prePB_to_PB","LDHA","turquoise","chr11-18343772-18344038","distal",50482.5,0.266103375270108,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-8936941-8937198","distal",57821,10.9618240662125,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4890741-4891026","distal",58177,0.538632768041935,"protein_coding"
"T2_prePB_to_PB","TUBB","turquoise","chr6-30658532-30658937","distal",61466,0.321209752678973,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4870846-4871103","distal",78086,0.480277765771545,"protein_coding"
"T2_prePB_to_PB","TUBA1B","turquoise","chr12-49212092-49212404","distal",80851.5,0.294266367684363,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6948792-6949440","distal",81997.5,0.596146527359287,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4852129-4852817","distal",96587.5,0.801243606494653,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4850898-4851407","distal",97908,0.526127574303014,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20008383-20008663","distal",107414.5,0.306996808048616,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6756477-6756743","distal",110508.5,0.255487118683989,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20004359-20004631","distal",111442.5,0.373425151616371,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6982405-6982699","distal",115433.5,0.36466280415132,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-7000276-7000539","distal",133289,0.293114021611193,"protein_coding"
"T2_prePB_to_PB","LDHA","turquoise","chr11-18250945-18251507","distal",143161.5,0.660879473956126,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6722917-6723688","distal",143816,0.519184205994841,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-5095107-5095401","distal",146193.5,0.291749646924269,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-25757152-25757422","distal",149703.5,0.285022569198156,"protein_coding"
"T2_prePB_to_PB","PPIA","turquoise","chr7-44646174-44646430","distal",150377.5,0.271894777309233,"protein_coding"
"T2_prePB_to_PB","TUBB","turquoise","chr6-30881877-30882144","distal",161810,0.397731758464052,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-20286967-20287235","distal",171163.5,0.721995540966086,"protein_coding"
"T2_prePB_to_PB","LCP1","turquoise","chr13-46038957-46039241","distal",172771.5,0.314637665740044,"protein_coding"
"T2_prePB_to_PB","PKM","turquoise","chr15-72410442-72410958","distal",178878.5,0.308604262039008,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6665099-6665403","distal",201867.5,0.269200722658067,"protein_coding"
"T2_prePB_to_PB","TUBB","turquoise","chr6-30923405-30923698","distal",203351,0.503291933217033,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-25990758-25991299","distal",210133,0.406847745711022,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-25989322-25989602","distal",211699.5,0.791060788498856,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4736469-4736736","distal",212458,0.373634785251439,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-26415972-26416289","distal",214969,11.2072192693091,"protein_coding"
"T2_prePB_to_PB","TUBA1B","turquoise","chr12-49351189-49351467","distal",219931.5,0.398215536077739,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-26438170-26438430","distal",237138.5,12.5859503977801,"protein_coding"
"T2_prePB_to_PB","CBX3","turquoise","chr7-26438535-26438788","distal",237500,0.329253239503482,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4710265-4710525","distal",238665.5,0.501543215146739,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-26146296-26146612","distal",239463.5,0.366355235987922,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-26147047-26147555","distal",240310.5,0.360203428860416,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-25664694-25665000","distal",242143.5,0.327913752827953,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-7125979-7126239","distal",258990.5,0.448887900326368,"protein_coding"
"T2_prePB_to_PB","TUBA1B","turquoise","chr12-49391896-49392224","distal",260663.5,0.381360810660273,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6602785-6603215","distal",264118.5,0.292287864762096,"protein_coding"
"T2_prePB_to_PB","RANBP1","turquoise","chr22-19842355-19842632","distal",273444,0.318079128286586,"protein_coding"
"T2_prePB_to_PB","TUBA1B","turquoise","chr12-49412468-49412748","distal",281211.5,0.35096312608194,"protein_coding"
"T2_prePB_to_PB","PKM","turquoise","chr15-72522348-72522662","distal",290683.5,0.355114997597711,"protein_coding"
"T2_prePB_to_PB","PKM","turquoise","chr15-72522665-72522915","distal",290968.5,11.7871708713981,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-9172064-9172346","distal",292956.5,0.451791857523886,"protein_coding"
"T2_prePB_to_PB","STMN1","turquoise","chr1-26201963-26202306","distal",295144,0.583823481712366,"protein_coding"
"T2_prePB_to_PB","LCP1","turquoise","chr13-45915277-45915545","distal",296459.5,0.430254323180965,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-4642830-4643272","distal",306009.5,0.423142707816084,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-9189157-9189447","distal",310053.5,0.484706165781628,"protein_coding"
"T2_prePB_to_PB","PCNA","turquoise","chr20-4803181-4803464","distal",323303,0.504789929319997,"protein_coding"
"T2_prePB_to_PB","LDHA","turquoise","chr11-18720099-18720358","distal",325841,0.414508351769967,"protein_coding"
"T2_prePB_to_PB","LDHA","turquoise","chr11-18034612-18034952","distal",359605.5,0.49824496832585,"protein_coding"
"T2_prePB_to_PB","TUBA1B","turquoise","chr12-48744506-48744778","distal",386754.5,0.381869214963475,"protein_coding"
"T2_prePB_to_PB","PFN1","turquoise","chr17-5342384-5342637","distal",393450,0.333259128061339,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-6472480-6472838","distal",394459.5,0.93478114119046,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-8483011-8483984","distal",395751,0.402632366470666,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-9294837-9295105","distal",415722.5,0.322786601970298,"protein_coding"
"T2_prePB_to_PB","PCNA","turquoise","chr20-5591524-5591802","distal",465037.5,0.374022688674298,"protein_coding"
"T2_prePB_to_PB","ENO1","turquoise","chr1-9352491-9353117","distal",473555.5,0.374985132054185,"protein_coding"
"T2_prePB_to_PB","TPI1","turquoise","chr12-7342274-7342767","distal",475402,0.93287820281519,"protein_coding"
"T2_prePB_to_PB","RAN","turquoise","chr12-131356170-131356498","distal",484455.5,0.5230476110631,"protein_coding"
"T2_prePB_to_PB","TYMS","turquoise","chr18-158208-158691","distal",499154,0.446557791752891,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31588313-31588679","proximal",5974.5,0.337637717912891,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-118901493-118901760","proximal",17861,0.277378337646146,"protein_coding"
"T2_prePB_to_PB","CD82","brown","chr11-44586880-44587414","proximal",22720.5,0.29931123950942,"protein_coding"
"T2_prePB_to_PB","RGS2","brown","chr1-192777911-192778191","proximal",30987.5,0.439021504830107,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-118927702-118927971","proximal",44071,0.323186006541355,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-118927988-118928284","proximal",44370.5,0.377529192354189,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35451638-35451917","proximal",47029,0.330307885755899,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35344232-35344596","distal",60334.5,0.387553366869887,"protein_coding"
"T2_prePB_to_PB","CD69","brown","chr12-9826539-9826789","distal",65763.5,10.9916698939939,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31670883-31671171","distal",88505.5,0.273288299254133,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12880559-12880836","distal",89202,0.445305923756487,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12886130-12886411","distal",94775,0.327818758878482,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12886413-12886676","distal",95049,0.32308444853845,"protein_coding"
"T2_prePB_to_PB","SPOCK2","brown","chr10-71993078-71993380","distal",95802.5,0.435122834646718,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12893164-12893488","distal",101830.5,0.98921769926283,"protein_coding"
"T2_prePB_to_PB","RUNX3","brown","chr1-25071557-25071832","distal",106574,0.385306800802344,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35515337-35515704","distal",110772,0.366539984936047,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31697297-31697844","distal",115049,1.22798280213465,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26201963-26202306","distal",115822,0.583823481712366,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26438101-26438359","distal",120273.5,0.35029481636421,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12912597-12912875","distal",121240.5,0.817719543870861,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12917250-12917506","distal",125882.5,0.263501260851414,"protein_coding"
"T2_prePB_to_PB","RUNX3","brown","chr1-24829243-24829502","distal",135748,0.408213926274928,"protein_coding"
"T2_prePB_to_PB","RAB11FIP1","brown","chr8-37757118-37757385","distal",142215,0.415269663411056,"protein_coding"
"T2_prePB_to_PB","SPOCK2","brown","chr10-72237987-72238945","distal",149434.5,0.629357182001943,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12948977-12949390","distal",157688,0.395548204943503,"protein_coding"
"T2_prePB_to_PB","SPOCK2","brown","chr10-71930247-71930524","distal",158646,0.301910698065264,"protein_coding"
"T2_prePB_to_PB","CD69","brown","chr12-9600712-9600981","distal",160054,0.453245525691163,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26147047-26147555","distal",170655.5,0.360203428860416,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26146296-26146612","distal",171502.5,0.366355235987922,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-12978250-12978549","distal",186904,0.324461171386075,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31774524-31774794","distal",192137.5,0.314815373996588,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-119076636-119077155","distal",193130,0.439198698385315,"protein_coding"
"T2_prePB_to_PB","SPOCK2","brown","chr10-71892333-71892694","distal",196518,0.530870057926746,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-13001615-13002125","distal",210374.5,0.317514788445777,"protein_coding"
"T2_prePB_to_PB","RGS2","brown","chr1-193028389-193028682","distal",219497,0.34658871849641,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35183737-35184184","distal",220788,0.546655230174833,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33167647-33167950","distal",226729,0.870430630719158,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33168178-33168446","distal",227242.5,0.3767858582242,"protein_coding"
"T2_prePB_to_PB","RAB11FIP1","brown","chr8-38126628-38126906","distal",227300.5,0.50495954698769,"protein_coding"
"T2_prePB_to_PB","PIKFYVE","brown","chr2-208030897-208031177","distal",235229.5,0.366133752696469,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-13030062-13030324","distal",238697.5,0.265126221403636,"protein_coding"
"T2_prePB_to_PB","JUNB","brown","chr19-13048992-13049276","distal",257638.5,0.386666977048385,"protein_coding"
"T2_prePB_to_PB","SESN3","brown","chr11-94964348-94964612","distal",268060.5,0.319680299015437,"protein_coding"
"T2_prePB_to_PB","RAB11FIP1","brown","chr8-37619896-37620312","distal",279362.5,0.643515226368831,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31870023-31870309","distal",287644.5,0.643740710147007,"protein_coding"
"T2_prePB_to_PB","SESN3","brown","chr11-95522929-95523212","distal",290530,0.278671697849684,"protein_coding"
"T2_prePB_to_PB","SESN3","brown","chr11-95523931-95524181","distal",291515.5,12.3887030626976,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-119185897-119186326","distal",302346,11.3533401812736,"protein_coding"
"T2_prePB_to_PB","CD83","brown","chr6-13814771-13815035","distal",302352.5,0.459832256484407,"protein_coding"
"T2_prePB_to_PB","CD83","brown","chr6-13814403-13814692","distal",302708,0.316742160252625,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33244940-33245221","distal",304011,0.278774271743479,"protein_coding"
"T2_prePB_to_PB","LTB","brown","chr6-31275760-31276041","distal",306621,0.453887520010937,"protein_coding"
"T2_prePB_to_PB","PIKFYVE","brown","chr2-208576099-208576359","distal",309962.5,0.345555778209726,"protein_coding"
"T2_prePB_to_PB","DUSP2","brown","chr2-95825470-95825738","distal",319835.5,0.354324581071423,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33267104-33267549","distal",326257,0.539831468619341,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33280375-33280694","distal",339465,0.494999848046121,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33280999-33281249","distal",340054.5,11.3541534084047,"protein_coding"
"T2_prePB_to_PB","RAB11FIP1","brown","chr8-38240186-38240438","distal",340845.5,11.7411661252589,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26662937-26663225","distal",345124.5,0.660225697996408,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33290789-33291064","distal",349857,0.294779845630254,"protein_coding"
"T2_prePB_to_PB","DUSP2","brown","chr2-95787544-95787811","distal",357762,0.339866921944624,"protein_coding"
"T2_prePB_to_PB","PIKFYVE","brown","chr2-208634600-208634904","distal",368485.5,0.454349977115827,"protein_coding"
"T2_prePB_to_PB","CXCR5","brown","chr11-119252254-119252529","distal",368626,0.252578889802947,"protein_coding"
"T2_prePB_to_PB","AC079767.4","brown","chr2-208030897-208031177","distal",368662.5,0.366133752696469,"lincRNA"
"T2_prePB_to_PB","CD52","brown","chr1-25942775-25943857","distal",374640.5,0.55456057047657,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35016908-35017165","distal",387712,0.32384620560669,"protein_coding"
"T2_prePB_to_PB","NFKBIA","brown","chr14-35008682-35009058","distal",395878.5,0.441621309851947,"protein_coding"
"T2_prePB_to_PB","CD83","brown","chr6-13710921-13711428","distal",406081,0.50008226484714,"protein_coding"
"T2_prePB_to_PB","REL","brown","chr2-61292809-61293074","distal",411421,0.269882498286393,"protein_coding"
"T2_prePB_to_PB","LAPTM5","brown","chr1-31190953-31191226","distal",433270,0.42024658476342,"protein_coding"
"T2_prePB_to_PB","LAPTM5","brown","chr1-31191482-31191851","distal",433847,0.476511364425946,"protein_coding"
"T2_prePB_to_PB","RUNX3","brown","chr1-24529997-24530273","distal",434985.5,1.23764646837609,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-26758620-26758880","distal",440793.5,0.352181491632401,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33385656-33385937","distal",444727,12.6743850935976,"protein_coding"
"T2_prePB_to_PB","HLA-DMB","brown","chr6-33385975-33386231","distal",445033.5,0.261817581094078,"protein_coding"
"T2_prePB_to_PB","CD52","brown","chr1-25869957-25870254","distal",447851,0.475271006022636,"protein_coding"
"T2_prePB_to_PB","RUNX3","brown","chr1-24515896-24516176","distal",449084.5,0.853239032334195,"protein_coding"
